SID,correct_response,context,optimal_response,stim_gender,stim_chosen,reward_possible,,,,,mating,neutral,status,
223,39,mating,39,m,80,1,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,5,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,37,neutral,39,m,80,5,,,,,,,,
223,37,status,37,f,80,5,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,37,status,37,f,80,5,,,,,,,,
223,37,status,37,f,80,1,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,39,neutral,37,f,80,5,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,37,status,37,f,80,1,,,,,,,,
223,37,status,37,f,80,5,,,,,,,,
223,37,status,37,f,80,1,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,37,neutral,39,m,80,1,,,,,,,,
223,39,mating,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,39,mating,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,5,,,,,,,,
223,37,neutral,39,m,80,5,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,39,status,37,f,80,5,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,37,status,37,f,80,5,,,,,,,,
223,39,mating,39,m,80,1,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,39,status,37,f,80,1,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,37,status,39,m,80,5,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,37,status,39,m,80,5,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,5,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,37,neutral,39,m,80,5,,,,,,,,
223,39,mating,37,f,80,5,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,39,mating,39,m,80,1,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,37,neutral,37,f,80,1,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,5,,,,,,,,
223,37,status,39,m,80,5,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,39,status,39,m,80,1,,,,,,,,
223,37,mating,37,f,80,1,,,,,,,,
223,39,neutral,39,m,80,5,,,,,,,,
223,39,neutral,37,f,80,1,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,37,mating,39,m,80,5,,,,,,,,
223,39,status,39,m,80,5,,,,,,,,
223,37,mating,37,f,80,5,,,,,,,,
223,39,mating,39,m,80,5,,,,,,,,
223,37,neutral,37,f,80,5,,,,,,,,
223,39,neutral,39,m,80,1,,,,,,,,
223,39,neutral,37,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,status,39,m,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,39,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,status,39,m,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,mating,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,39,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,neutral,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,37,neutral,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,39,f,80,5,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,37,neutral,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,mating,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,status,39,m,80,5,,,,,,,,
224,37,mating,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,39,status,37,f,80,1,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,neutral,39,f,80,1,,,,,,,,
224,39,status,37,f,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,status,39,m,80,1,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,neutral,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,39,f,80,5,,,,,,,,
224,39,status,37,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,1,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,39,f,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,37,status,39,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,39,neutral,37,m,80,1,,,,,,,,
224,37,status,39,m,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,37,status,37,f,80,1,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,neutral,39,f,80,1,,,,,,,,
224,39,neutral,39,f,80,5,,,,,,,,
224,37,status,39,m,80,5,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,mating,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,status,39,m,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,37,status,37,f,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,39,mating,37,m,80,5,,,,,,,,
224,39,status,39,m,80,1,,,,,,,,
224,39,status,37,f,80,5,,,,,,,,
224,39,mating,39,f,80,5,,,,,,,,
224,39,status,39,m,80,5,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,39,mating,39,f,80,1,,,,,,,,
224,37,neutral,37,m,80,5,,,,,,,,
224,37,mating,37,m,80,1,,,,,,,,
224,37,neutral,37,m,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,status,39,f,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,status,39,f,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,neutral,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,status,37,m,80,1,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,neutral,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,neutral,37,f,80,1,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,status,39,f,80,1,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,mating,39,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,mating,39,m,80,1,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,37,status,39,f,80,1,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,mating,37,f,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,mating,39,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,37,neutral,39,m,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,39,m,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,neutral,39,m,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,status,39,f,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,status,37,m,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,37,mating,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,mating,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,mating,39,m,80,5,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,mating,39,m,80,1,,,,,,,,
225,39,status,37,m,80,1,,,,,,,,
225,37,neutral,39,m,80,5,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,neutral,39,m,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,neutral,39,m,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,mating,39,m,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,mating,37,f,80,1,,,,,,,,
225,39,mating,37,f,80,1,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,mating,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,neutral,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,neutral,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,status,39,f,80,1,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,mating,39,m,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
225,39,neutral,39,m,80,5,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,mating,37,f,80,1,,,,,,,,
225,39,neutral,39,m,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,39,mating,37,f,80,5,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,status,37,m,80,1,,,,,,,,
225,37,neutral,37,f,80,5,,,,,,,,
225,37,mating,37,f,80,5,,,,,,,,
225,39,mating,39,m,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,mating,37,f,80,1,,,,,,,,
225,37,neutral,37,f,80,1,,,,,,,,
225,39,status,39,f,80,5,,,,,,,,
225,37,status,37,m,80,5,,,,,,,,
238,37,neutral,37,f,80,1,,,,,,,,
238,37,status,37,m,80,5,,,,,,,,
